Source_Page,Extraction_Source,Compound_Type,Example_ID,Chemical_Name,SMILES,IUPAC_EN,Confidence_Level,Data_Quality_Flag
121,Text,Target_Compound,Reference Example B49,Compound CL-49,C(CCCCCCC\C=C/CCCCCCCC)OCCN(CCC(=O)N)CCOCCCCCCCC\C=C/CCCCCCCC,3-(Bis(2-(((Z)-octadec-9-en-1-yl)oxy)ethyl)amino)propanamide,HIGH,OK
121,Text,Target_Compound,Reference Example B51,Compound CL-51,CN(CCCC(=O)OC(CCCCCCCC(=O)OC\C=C/CCCCCC)CCCCCCCC(=O)OC\C=C/CCCCCC)C,Di((Z)-non-2-en-1-yl) 9-((4-(dimethylamino)butanoyl)oxy)heptadecanedioate,HIGH,OK
121,Text,Target_Compound,Reference Example B53,Compound CL-53,CN(CC(=O)N(CCCCCCCC\C=C/C\C=C/CCCCC)CCOCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)-N-(2-(((Z)-octadec-9-en-1-yl)oxy)ethyl)-N-((9Z,12Z)-octadeca-9,12-dien-1-yl)acetamide",HIGH,OK
121,Text,Target_Compound,Reference Example B54,Compound CL-54,C(CCCCCCC\C=C/CCCCCCCC)OCCN(CCCO)CCCCCCCC\C=C/C\C=C/CCCCC,"3-((2-(((Z)-Octadec-9-en-1-yl)oxy)ethyl)((9Z,12Z)-octadeca-9,12-dien-1-yl)amino)propan-1-ol",HIGH,OK
121,Text,Target_Compound,Reference Example B55,,CN1CC(C1)(COCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3,3-bis(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)methyl)azetidine",HIGH,Unbalanced_Parens
121,Text,Target_Compound,Reference Example B56,,CN1CC(C1)(CCOCCCCCCCC\C=C/C\C=C/CCCCC)CCOCCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3,3-bis(2-(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)ethyl)azetidine",HIGH,OK
121,Text,Target_Compound,Reference Example B57,Compound CL-57,CN1CC(C1)(CC(C)OCCCCCCCC\C=C/C\C=C/CCCCC)CC(C)OCCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3,3-bis(2-(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)propyl)azetidine",HIGH,OK
121,Text,Target_Compound,Reference Example B58,Compound CL-58,C(CCCCCCC\C=C/C\C=C/CCCCC)C1(CN(C1)CCO)CCCCCCCC\C=C/C\C=C/CCCCC,"2-(3,3-Di((9Z,12Z)-octadeca-9,12-dien-1-yl)azetidin-1-yl)ethan-1-ol",HIGH,OK
121,Text,Target_Compound,Reference Example B59,Compound CL-59,C(CCCCCCC\C=C/C\C=C/CCCCC)C1(CN(C1)C(CO)C)CCCCCCCC\C=C/C\C=C/CCCCC,"2-(3,3-Di((9Z,12Z)-octadeca-9,12-dien-1-yl)azetidin-1-yl)propan-1-ol",HIGH,OK
121,Text,Target_Compound,Reference Example B60,Compound CL-60,C(CCCCCCC\C=C/C\C=C/CCCCC)C1(CN(C1)C(=O)OCCCN(C)C)CCCCCCCC\C=C/C\C=C/CCCCC,"3-(Dimethylamino)propyl 3,3-di((9Z,12Z)-octadeca-9,12-dien-1-yl)azetidine-1-carboxylate",HIGH,OK
121,Text,Target_Compound,Reference Example B61,Compound CL-61,C(CCCCCCC\C=C/CCCCCCCC)N(CCO)CCCCCCCC\C=C/CCCCCCCC,2-(Di((Z)-octadec-9-en-1-yl)amino)ethan-1-ol,HIGH,OK
121,Text,Target_Compound,Reference Example B62,Compound CL-62,C(CCCCCCC\C=C/CCCCCCCC)N(CCCO)CCCCCCCC\C=C/CCCCCCCC,3-(Di((Z)-octadec-9-en-1-yl)amino)propan-1-ol,HIGH,OK
121,Text,Target_Compound,Reference Example B63,Compound CL-63,CN(C)CC(CO)(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC,"(11Z,14Z)-2-((Dimethylamino)methyl)-2-((9Z,12Z)-octadeca-9,12-dien-1-yl)icosa-11,14-dien-1-ol",HIGH,OK
122,Text,Target_Compound,Reference Example B64,Compound CL-64,CN(C(CO)(CCCCCCCC\C=C/C\C=C/CCCCC)CCCCCCCC\C=C/C\C=C/CCCCC)C,"(11Z,14Z)-2-(Dimethylamino)-2-((9Z,12Z)-octadeca-9,12-dien-1-yl)icosa-11,14-dien-1-ol",HIGH,OK
123,Text,Target_Compound,Reference Example B65,Compound CL-65,CN(CC(CO)(COCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC)C,"3-(Dimethylamino)-2,2-bis(((9Z,12Z)-octadeca-9,12-dien-1-yl)oxy)methyl)propan-1-ol",HIGH,Unbalanced_Parens
123,Text,Target_Compound,Reference Example B66,Compound CL-66,C(CCCCCCCCCCCCC)(=O)OCCN(CCOC(CCCCCCCCCCCCC)=O)C(CSCCN(C)C)=O,"((2-((2-(Dimethylamino)ethyl)thio)acetyl)azanediyl)bis(ethane-2,1-diyl) ditetradecanoate",HIGH,OK
124,Text,Target_Compound,Example C3,,CN(CC(=O)N(CCCCCCCC\C=C/C\C=C/CCCCC)CCSCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)-N-(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)-N-[(9Z,12Z)-octadeca-9,12-dien-1-yl]acetamide",HIGH,OK
124,Text,Target_Compound,Example C5,Compound CL-71,CN(CC(=O)N(CCSCCCCCCCC\C=C/C\C=C/CCCCC)CCSCCCCCCCC\C=C/C\C=C/CCCCC)C,"2-(Dimethylamino)-N,N-bis(2-{[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}ethyl)acetamide",HIGH,OK
124,Text,Target_Compound,Example C6,Compound CL-72,CN(CCS(=O)(=O)N(CCCCCCCC\C=C/C\C=C/CCCCC)CCSCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)-N-(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)-N-[(9Z,12Z)-octadeca-9,12-dien-1-yl]ethane-1-sulfonamide",HIGH,OK
125,Text,Target_Compound,Example C7,Compound CL-73,CN(CCCCCCC\C=C/C\C=C/CCCCCCCCN(C([O-])=O)CCSCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)ethyl(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)[(9Z,12Z)-octadeca-9,12-dien-1-yl]carbamate",HIGH,OK
125,Text,Target_Compound,Example C8,Compound CL-77,CN1CC(C1)(CSCCCCCCCC\C=C/CCCCCCCC)CSCCCCCCCC\C=C/CCCCCCCC,"1-Methyl-3,3-bis({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
126,Text,Target_Compound,Example C9,Compound CL-75,C(CCCCCCC\C=C/CCCCCCCC)SCC1(CN(C1)C(CN(C)C)=O)CSCCCCCCCC\C=C/CCCCCCCC,"1-[3,3-Bis({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidin-1-yl]-2-(dimethylamino)ethan-1-one",HIGH,OK
126,Text,Target_Compound,Example C10,,CN1CC(C1)(CSCCCCCCCC\C=C/C\C=C/CCCCC)CSCCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3,3-bis({[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}methyl)azetidine",HIGH,OK
126,Text,Target_Compound,Example C11,Compound CL-74,C(CCCCCCC\C=C/C\C=C/CCCCC)SCC1(CN(C1)C(CN(C)C)=O)CSCCCCCCCC\C=C/C\C=C/CCCCC,"1-[3,3-Bis({[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}methyl)azetidin-1-yl]-2-(dimethylamino)ethan-1-one",HIGH,OK
126,Text,Target_Compound,Example C12,Compound CL-81,CN1CC(C1)(CSCCCCCCCC\C=C/CCCCCCCC)COCCCCCCCC\C=C/CCCCCCCC,1-Methyl-3-{[(Z)-octadec-9-en-1-yl]oxy}methyl)-3-({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidine,HIGH,Unbalanced_Parens
127,Text,Target_Compound,Example C13,Compound CL-80,CN(CC(=O)N1CC(C1)(CSCCCCCCCC\C=C/CCCCCCCC)COCCCCCCCC\C=C/CCCCCCCC)C,2-(Dimethylamino)-1-[3-({[(Z)-octadec-9-en-1-yl]oxy}methyl)-3-({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidin-1-yl]ethan-1-one,HIGH,OK
127,Text,Target_Compound,Example C14,,CN1CC(C1)(CSCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC,"1-Methyl-3-({[(9Z,12Z)-octadeca-9,12-dien-1-yl]oxy}methyl)-3-({[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}methyl)azetidine",HIGH,OK
128,Text,Target_Compound,Example C15,,CN(CC(=O)N1CC(C1)(CSCCCCCCCC\C=C/C\C=C/CCCCC)COCCCCCCCC\C=C/C\C=C/CCCCC)C,"2-(Dimethylamino)-1-[3-({[(9Z,12Z)-octadeca-9,12-dien-1-yl]oxy}methyl)-3-({[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}methyl)azetidin-1-yl]ethan-1-one",HIGH,OK
128,Text,Target_Compound,Example C16,Compound CL-82,C(CCCCCCC\C=C/CCCCCCCC)SCCN(CCCO)CCCCCCCC\C=C/C\C=C/CCCCC,"3-[(2-{[(Z)-Octadec-9-en-1-yl]thio}ethyl)[(9Z,12Z)-octadeca-9,12-dien-1-yl]amino]propan-1-ol",HIGH,OK
128,Text,Target_Compound,Example C17,Compound CL-83,CN(CCCCCCCC\C=C/C\C=C/CCCCCCCCN(C([O-])=O)CCSCCCCCCCC\C=C/CCCCCCCC)C,"3-(Dimethylamino)propyl(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)[(9Z,12Z)-octadeca-9,12-dien-1-yl]carbamate",HIGH,OK
128,Text,Target_Compound,Example C18,,CN(CC(=O)N(CCCCCCCC\C=C/C\C=C/CCCCC)CCSCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)-N-(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)-N-[(9Z,12Z)-octadeca-9,12-dien-1-yl]acetamide",HIGH,OK
129,Text,Target_Compound,Example C19,Compound CL-85,CN(CCC(=O)N(CCCCCCCC\C=C/C\C=C/CCCCC)CCSCCCCCCCC\C=C/CCCCCCCC)C,"3-(Dimethylamino)-N-(2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)-N-[(9Z,12Z)-octadeca-9,12-dien-1-yl]propanamide",HIGH,OK
129,Text,Target_Compound,Example C20,Compound CL-86,C(CCCCCCC\C=C/CCCCCCCC)SCCN(C(OCCN(C)C)=S)CCCCCCCC\C=C/C\C=C/CCCCC,"S-[2-(Dimethylamino)ethyl] (2-{[(Z)-octadec-9-en-1-yl]thio}ethyl)[(9Z,12Z)-octadeca-9,12-dien-1-yl]carbamothioate",HIGH,OK
130,Text,Target_Compound,Example C23,,C(CCCCCCC\C=C/C\C=C/CCCCC)SCC1(CNC1)CSCCCCCCCC\C=C/C\C=C/CCCCC,"3,3-Bis({[(9Z,12Z)-octadeca-9,12-dien-1-yl]thio}methyl)azetidine",HIGH,OK
130,Text,Target_Compound,Example C24,Compound CL-90,C(CCCCCCC\C=C/CCCCCCCC)SCC1(CNC1)CSCCCCCCCC\C=C/CCCCCCCC,"3,3-Bis({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
130,Text,Target_Compound,Example C25,Compound CL-91,C(C)N1CC(C1)(CSCCCCCCCC\C=C/CCCCCCCC)CSCCCCCCCC\C=C/CCCCCCCC,"1-Ethyl-3,3-bis({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
130,Text,Target_Compound,Example C26,Compound CL-92,C(CCCCCCC\C=C/CCCCCCCC)SCC1(CN(C1)CCC)CSCCCCCCCC\C=C/CCCCCCCC,"3,3-Bis({[(Z)-octadec-9-en-1-yl]thio}methyl)-1-propylazetidine",HIGH,OK
130,Text,Target_Compound,Example C27,Compound CL-93,C(CCCCCCC\C=C/CCCCCC)SCC1(CNC1)CSCCCCCCCC\C=C/CCCCCC,"3,3-Bis({[(Z)-hexadec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
130,Text,Target_Compound,Example C28,Compound CL-94,C(CCCCCCC\C=C/CCCCCC)SCC1(CN(C1)C)CSCCCCCCCC\C=C/CCCCCC,"3,3-Bis({[(Z)-hexadec-9-en-1-yl]thio}methyl)-1-methylazetidine",HIGH,OK
130,Text,Target_Compound,Example C29,Compound CL-95,C(CCCCCCC\C=C/CCCCCC)SCC1(CN(C1)C(CN(C)C)=O)CSCCCCCCCC\C=C/CCCCCC,"1-[3,3-Bis({[(Z)-hexadec-9-en-1-yl]thio}methyl)azetidin-1-yl]-2-(dimethylamino)ethan-1-one",HIGH,OK
130,Text,Target_Compound,Example C30,Compound CL-96,C(CCCCCCCCC\C=C/CCCCCC)SCC1(CNC1)CSCCCCCCCCCC\C=C/CCCCCC,"3,3-Bis({[(Z)-octadec-11-en-1-yl]thio}methyl)azetidine",HIGH,OK
131,Text,Target_Compound,Example C31,Compound CL-97,CN1CC(C1)(CSCCCCCCCCCC\C=C/CCCCCC)CSCCCCCCCCCC\C=C/CCCCCC,"1-Methyl-3,3-bis({[(Z)-octadec-11-en-1-yl]thio}methyl)azetidine",HIGH,OK
131,Text,Target_Compound,Example C32,Compound CL-98,C(CCCCCCCCC\C=C/CCCCCC)SCC1(CN(C1)C(CN(C)C)=O)CSCCCCCCCCCC\C=C/CCCCCC,"1-[3,3-Bis({[(Z)-octadec-11-en-1-yl]thio}methyl)azetidin-1-yl]-2-(dimethylamino)ethan-1-one",HIGH,OK
131,Text,Target_Compound,Example C33,Compound CL-99,C(CCCCCCC\C=C/CCCC)SCC1(CNC1)CSCCCCCCCC\C=C/CCCC,"3,3-Bis({[(Z)-tetradec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
131,Text,Target_Compound,Example C34,Compound CL-100,CN1CC(C1)(CSCCCCCCCC\C=C/CCCC)CSCCCCCCCC\C=C/CCCC,"1-Methyl-3,3-bis({[(Z)-tetradec-9-en-1-yl]thio}methyl)azetidine",HIGH,OK
131,Text,Target_Compound,Example C35,Compound CL-101,C(CCCCCCC\C=C/CCCC)SCC1(CN(C1)C(CN(C)C)=O)CSCCCCCCCC\C=C/CCCC,"1-[3,3-Bis({[(Z)-tetradec-9-en-1-yl]thio}methyl)azetidin-1-yl]-2-(dimethylamino)ethan-1-one",HIGH,OK
131,Text,Target_Compound,Example C36,Compound CL-102,C(CCCCCCC\C=C/CCCCCCCC)OCC1(CNC1)CSCCCCCCCC\C=C/CCCCCCCC,3-({[(Z)-Octadec-9-en-1-yl]oxy}methyl)-3-({[(Z)-octadec-9-en-1-yl]thio}methyl)azetidine,HIGH,OK
131,Text,Target_Compound,Production Example 1,D-DSPC,C(CCCCCCCCCCCCCCCCC)(=O)OC(COP(OCC[N+](C)(C)C)(O)=O)COC(CCCCCCCCCCCCCCCCC)=O,"(S)-2,3-bis(stearoyloxy)propyl(2-(trimethylammonio)ethyl)phosphoric acid",HIGH,OK
131,Text,Target_Compound,Reference Example C37,Compound CL-103,CN(CC(=O)N(CCOCCCCCCCC\C=C/CCCCCCCC)CCOCCCCCCCC\C=C/CCCCCCCC)C,"2-(Dimethylamino)-N,N-bis(2-(((Z)-octadec-9-en-1-yl)oxy)ethyl)acetamide",HIGH,OK
154,Text,Target_Compound,Diether-PC,,C(CCCCCCCCCCCCCCCCC)OC[C@@H](OCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"1,2-dioctadecyl-sn-glycero-3-phosphocholine",HIGH,OK
154,Text,Target_Compound,DL-DSPC,,P(=O)(OC[C@H]([C@@H](OP(=O)(O)O)COC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)(OCCN)[O-],"DL-alpha-phosphatidylcholine, distearoyl",MEDIUM,Check_Stereo_Ambiguity
